main500_task_id	specimen_id	jpegURL	target_path	jsonURL	occurrenceID
132	L_0044156	https://zenodo.org/record/1486774/files/L  0044156.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0133_L_0044156.jpg	https://zenodo.org/record/1486774/files/L  0044156.json	132	132	L_0044156	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0133_L_0044156.jpg	data_rds/02_raw_images/main500/main500_row0133_L_0044156.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0133_L_0044156.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0133_L_0044156.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0133_L_0044156.jpg	http://dx.doi.org/10.5281/zenodo.1486774	https://zenodo.org/record/1486774/files/L  0044156.jpg	https://zenodo.org/record/1486774/files/L  0044156.json	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200044156
160	L_0491067	https://zenodo.org/record/1486808/files/L  0491067.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0161_L_0491067.jpg	https://zenodo.org/record/1486808/files/L  0491067.json	160	160	L_0491067	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0161_L_0491067.jpg	data_rds/02_raw_images/main500/main500_row0161_L_0491067.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0161_L_0491067.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0161_L_0491067.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0161_L_0491067.jpg	http://dx.doi.org/10.5281/zenodo.1486808	https://zenodo.org/record/1486808/files/L  0491067.jpg	https://zenodo.org/record/1486808/files/L  0491067.json	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200491067
194	E00639946	https://zenodo.org/record/1484154/files/E00639946.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0195_E00639946.jpg	https://zenodo.org/record/1484154/files/E00639946.json	194	194	E00639946	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0195_E00639946.jpg	data_rds/02_raw_images/main500/main500_row0195_E00639946.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0195_E00639946.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0195_E00639946.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0195_E00639946.jpg	http://dx.doi.org/10.5281/zenodo.1484154	https://zenodo.org/record/1484154/files/E00639946.jpg	https://zenodo.org/record/1484154/files/E00639946.json	http://data.rbge.org.uk/herb/E00639946
261	L.3474871	https://zenodo.org/record/1487030/files/L.3474871.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0262_L.3474871.jpg	https://zenodo.org/record/1487030/files/L.3474871.json	261	261	L.3474871	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0262_L.3474871.jpg	data_rds/02_raw_images/main500/main500_row0262_L.3474871.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0262_L.3474871.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0262_L.3474871.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0262_L.3474871.jpg	http://dx.doi.org/10.5281/zenodo.1487030	https://zenodo.org/record/1487030/files/L.3474871.jpg	https://zenodo.org/record/1487030/files/L.3474871.json	http://data.biodiversitydata.nl/naturalis/specimen/L.3474871
277	U_0004420	https://zenodo.org/record/1491114/files/U  0004420.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0278_U_0004420.jpg	https://zenodo.org/record/1491114/files/U  0004420.json	277	277	U_0004420	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0278_U_0004420.jpg	data_rds/02_raw_images/main500/main500_row0278_U_0004420.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0278_U_0004420.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0278_U_0004420.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0278_U_0004420.jpg	http://dx.doi.org/10.5281/zenodo.1491114	https://zenodo.org/record/1491114/files/U  0004420.jpg	https://zenodo.org/record/1491114/files/U  0004420.json	http://data.biodiversitydata.nl/naturalis/specimen/U%20%200004420
305	U_0006147	https://zenodo.org/record/1491116/files/U  0006147.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0306_U_0006147.jpg	https://zenodo.org/record/1491116/files/U  0006147.json	305	305	U_0006147	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0306_U_0006147.jpg	data_rds/02_raw_images/main500/main500_row0306_U_0006147.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0306_U_0006147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0306_U_0006147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0306_U_0006147.jpg	http://dx.doi.org/10.5281/zenodo.1491116	https://zenodo.org/record/1491116/files/U  0006147.jpg	https://zenodo.org/record/1491116/files/U  0006147.json	http://data.biodiversitydata.nl/naturalis/specimen/U%20%200006147
320	L_0016431	https://zenodo.org/record/1486762/files/L  0016431.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0321_L_0016431.jpg	https://zenodo.org/record/1486762/files/L  0016431.json	320	320	L_0016431	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0321_L_0016431.jpg	data_rds/02_raw_images/main500/main500_row0321_L_0016431.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0321_L_0016431.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0321_L_0016431.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0321_L_0016431.jpg	http://dx.doi.org/10.5281/zenodo.1486762	https://zenodo.org/record/1486762/files/L  0016431.jpg	https://zenodo.org/record/1486762/files/L  0016431.json	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200016431
354	E00049052	https://zenodo.org/record/1483597/files/E00049052.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0355_E00049052.jpg	https://zenodo.org/record/1483597/files/E00049052.json	354	354	E00049052	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0355_E00049052.jpg	data_rds/02_raw_images/main500/main500_row0355_E00049052.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0355_E00049052.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0355_E00049052.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0355_E00049052.jpg	http://dx.doi.org/10.5281/zenodo.1483597	https://zenodo.org/record/1483597/files/E00049052.jpg	https://zenodo.org/record/1483597/files/E00049052.json	http://data.rbge.org.uk/herb/E00049052
421	BM000846721	https://zenodo.org/record/1480393/files/BM000846721.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0422_BM000846721.jpg	https://zenodo.org/record/1480393/files/BM000846721.json	421	421	BM000846721	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0422_BM000846721.jpg	data_rds/02_raw_images/main500/main500_row0422_BM000846721.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0422_BM000846721.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0422_BM000846721.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0422_BM000846721.jpg	http://dx.doi.org/10.5281/zenodo.1480393	https://zenodo.org/record/1480393/files/BM000846721.jpg	https://zenodo.org/record/1480393/files/BM000846721.json	128c1182-0788-4922-b027-8e8ac9479215
488	K000321250	https://zenodo.org/record/1485822/files/K000321250.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0489_K000321250.jpg	https://zenodo.org/record/1485822/files/K000321250.json	488	488	K000321250	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0489_K000321250.jpg	data_rds/02_raw_images/main500/main500_row0489_K000321250.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0489_K000321250.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0489_K000321250.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0489_K000321250.jpg	http://dx.doi.org/10.5281/zenodo.1485822	https://zenodo.org/record/1485822/files/K000321250.jpg	https://zenodo.org/record/1485822/files/K000321250.json	http://specimens.kew.org/herbarium/K000321250
